,starttime,Lat,Lon,Base
24693,4/23/14 6:30,40.9238,-74.0711,B02512
24694,4/23/14 6:32,40.7629,-73.9246,B02512
24695,4/23/14 6:34,40.7248,-73.9842,B02512
24696,4/23/14 6:38,40.7375,-74.0092,B02512
24697,4/23/14 6:38,40.7484,-73.9569,B02512
24698,4/23/14 6:39,40.7805,-73.9601,B02512
24699,4/23/14 6:40,40.764,-73.9816,B02512
24700,4/23/14 6:41,40.7488,-73.9923,B02512
24701,4/23/14 6:42,40.7726,-73.9786,B02512
24702,4/23/14 6:46,40.7471,-73.9934,B02512
24703,4/23/14 6:46,40.7745,-73.9818,B02512
24704,4/23/14 6:48,40.7213,-73.9796,B02512
24705,4/23/14 6:48,40.7813,-73.9525,B02512
24706,4/23/14 6:48,40.7212,-74.0004,B02512
24707,4/23/14 6:51,40.7346,-74.0048,B02512
24708,4/23/14 6:52,40.6871,-74.1935,B02512
24709,4/23/14 6:54,40.7236,-74.0016,B02512
24710,4/23/14 6:54,40.6631,-74.1787,B02512
24711,4/23/14 6:54,40.768,-73.9527,B02512
24712,4/23/14 6:57,40.7745,-73.9457,B02512
24713,4/23/14 6:57,40.7831,-73.9747,B02512
24714,4/23/14 6:59,40.7753,-73.9895,B02512
24715,4/23/14 6:59,40.7257,-74.0055,B02512
24716,4/23/14 7:00,40.7483,-74.0056,B02512
24717,4/23/14 7:00,40.7557,-73.992,B02512
24718,4/23/14 7:00,40.7525,-74.0044,B02512
24719,4/23/14 7:00,40.7402,-74.0035,B02512
24720,4/23/14 7:01,40.7171,-74.0146,B02512
24721,4/23/14 7:05,40.7544,-73.9698,B02512
24722,4/23/14 7:07,40.7321,-73.9864,B02512
24723,4/23/14 7:08,40.8005,-73.9695,B02512
24724,4/23/14 7:10,40.7449,-73.9844,B02512
24725,4/23/14 7:10,40.7267,-73.9776,B02512
24726,4/23/14 7:10,40.6878,-74.1816,B02512
24727,4/23/14 7:11,40.7867,-73.9724,B02512
24728,4/23/14 7:11,40.7787,-73.948,B02512
24729,4/23/14 7:12,40.7755,-73.9523,B02512
24730,4/23/14 7:12,40.779,-73.9765,B02512
24731,4/23/14 7:14,40.7696,-73.9625,B02512
24732,4/23/14 7:14,40.781,-73.9463,B02512
24733,4/23/14 7:14,40.7809,-73.9608,B02512
24734,4/23/14 7:17,40.7247,-73.9916,B02512
24735,4/23/14 7:18,40.74,-73.9879,B02512
24736,4/23/14 7:20,40.7789,-73.952,B02512
24737,4/23/14 7:20,40.7646,-73.9661,B02512
24738,4/23/14 7:21,40.7256,-74.0054,B02512
24739,4/23/14 7:22,40.7829,-73.9713,B02512
24740,4/23/14 7:22,40.7387,-74.0086,B02512
24741,4/23/14 7:22,40.7335,-74.0081,B02512
24742,4/23/14 7:23,40.7336,-74.0011,B02512
24743,4/23/14 7:24,40.7784,-73.9854,B02512
24744,4/23/14 7:24,40.7272,-74.0058,B02512
24745,4/23/14 7:24,40.7332,-73.9947,B02512
24746,4/23/14 7:25,40.7375,-74.0088,B02512
24747,4/23/14 7:26,40.7438,-73.9839,B02512
24748,4/23/14 7:26,40.7376,-74.0094,B02512
24749,4/23/14 7:26,40.7166,-74.0091,B02512
24750,4/23/14 7:27,40.722,-74.0041,B02512
24751,4/23/14 7:28,40.7363,-74.0036,B02512
24752,4/23/14 7:29,40.7267,-73.986,B02512
24753,4/23/14 7:30,40.7286,-73.9952,B02512
24754,4/23/14 7:30,40.7959,-73.9727,B02512
24755,4/23/14 7:30,40.7751,-73.959,B02512
24756,4/23/14 7:32,40.7753,-73.9799,B02512
24757,4/23/14 7:33,40.7845,-73.9498,B02512
24758,4/23/14 7:34,40.735,-74.0024,B02512
24759,4/23/14 7:36,40.7719,-73.9516,B02512
24760,4/23/14 7:39,40.7339,-73.9898,B02512
24761,4/23/14 7:39,40.7684,-73.9891,B02512
24762,4/23/14 7:39,40.7396,-74.0277,B02512
24763,4/23/14 7:40,40.7641,-73.9823,B02512
24764,4/23/14 7:40,40.7783,-73.9585,B02512
24765,4/23/14 7:40,40.7652,-73.9694,B02512
24766,4/23/14 7:41,40.7749,-73.9878,B02512
24767,4/23/14 7:41,40.7694,-73.9556,B02512
24768,4/23/14 7:42,40.72,-74.0095,B02512
24769,4/23/14 7:43,40.7247,-73.9837,B02512
24770,4/23/14 7:47,40.7173,-74.005,B02512
24771,4/23/14 7:49,40.7122,-74.0081,B02512
24772,4/23/14 7:49,40.7869,-73.9772,B02512
24773,4/23/14 7:50,40.7496,-73.9799,B02512
24774,4/23/14 7:51,40.7454,-74.0081,B02512
24775,4/23/14 7:53,40.7557,-73.9819,B02512
24776,4/23/14 7:53,40.7327,-74.0013,B02512
24777,4/23/14 7:53,40.7741,-73.979,B02512
24778,4/23/14 7:54,40.7627,-73.9636,B02512
24779,4/23/14 7:56,40.723,-73.994,B02512
24780,4/23/14 7:56,40.6996,-73.9371,B02512
24781,4/23/14 7:57,40.7626,-73.9907,B02512
24782,4/23/14 7:59,40.7697,-73.9584,B02512
24783,4/23/14 8:03,40.7443,-73.9805,B02512
24784,4/23/14 8:04,40.7741,-73.9817,B02512
24785,4/23/14 8:05,40.695,-74.1783,B02512
24786,4/23/14 8:05,40.7543,-73.9941,B02512
24787,4/23/14 8:05,40.7099,-74.0138,B02512
24788,4/23/14 8:07,40.7587,-73.991,B02512
24789,4/23/14 8:09,40.7328,-73.9995,B02512
24790,4/23/14 8:09,40.7901,-73.9751,B02512
24791,4/23/14 8:12,40.7322,-73.9866,B02512
24792,4/23/14 8:13,40.7275,-74.0007,B02512
24793,4/23/14 8:13,40.7796,-73.9538,B02512
24794,4/23/14 8:13,40.7213,-73.9886,B02512
24795,4/23/14 8:14,40.7691,-73.9812,B02512
24796,4/23/14 8:15,40.7977,-74.459,B02512
24797,4/23/14 8:15,40.7642,-73.9791,B02512
24798,4/23/14 8:16,40.7741,-73.8727,B02512
24799,4/23/14 8:16,40.776,-73.9572,B02512
24800,4/23/14 8:16,40.7441,-74.0068,B02512
24801,4/23/14 8:17,40.769,-73.9812,B02512
24802,4/23/14 8:18,40.745,-73.9765,B02512
24803,4/23/14 8:18,40.6868,-74.1935,B02512
24804,4/23/14 8:24,40.7683,-73.9657,B02512
24805,4/23/14 8:24,40.7951,-73.9708,B02512
24806,4/23/14 8:24,40.7408,-73.9863,B02512
24807,4/23/14 8:26,40.681,-73.7265,B02512
24808,4/23/14 8:28,40.7364,-73.9778,B02512
24809,4/23/14 8:28,40.7658,-73.9867,B02512
24810,4/23/14 8:30,40.7732,-73.8856,B02512
24811,4/23/14 8:33,40.7618,-73.9869,B02512
24812,4/23/14 8:34,40.6943,-74.182,B02512
24813,4/23/14 8:36,40.7407,-73.9862,B02512
24814,4/23/14 8:36,40.7665,-73.9883,B02512
24815,4/23/14 8:38,40.7757,-73.9919,B02512
24816,4/23/14 8:40,40.7641,-73.9963,B02512
24817,4/23/14 8:41,40.7726,-73.9464,B02512
24818,4/23/14 8:43,40.7501,-73.9946,B02512
24819,4/23/14 8:44,40.7823,-73.9715,B02512
24820,4/23/14 8:45,40.7397,-73.9525,B02512
24821,4/23/14 8:48,40.776,-73.9443,B02512
24822,4/23/14 8:49,40.7559,-73.9833,B02512
24823,4/23/14 8:50,40.7577,-73.982,B02512
24824,4/23/14 8:53,40.7613,-73.9752,B02512
24825,4/23/14 9:00,40.7596,-73.9855,B02512
24826,4/23/14 9:02,40.7645,-73.9808,B02512
24827,4/23/14 9:03,40.75,-73.9904,B02512
24828,4/23/14 9:07,40.7402,-73.9909,B02512
24829,4/23/14 9:10,40.7678,-73.9833,B02512
24830,4/23/14 9:15,40.7601,-73.8326,B02512
24831,4/23/14 9:17,40.7933,-73.9667,B02512
24832,4/23/14 9:18,40.7558,-73.9717,B02512
24833,4/23/14 9:20,40.6946,-74.1778,B02512
24834,4/23/14 9:20,40.6878,-74.1815,B02512
24835,4/23/14 9:22,40.7223,-74.0038,B02512
24836,4/23/14 9:25,40.7136,-74.0068,B02512
24837,4/23/14 9:28,40.77,-73.8646,B02512
24838,4/23/14 9:28,40.7459,-73.9801,B02512
24839,4/23/14 9:29,40.7368,-74.0042,B02512
24840,4/23/14 9:35,40.729,-73.9845,B02512
24841,4/23/14 9:37,40.7752,-73.9593,B02512
24842,4/23/14 9:37,40.7494,-73.9702,B02512
24843,4/23/14 9:38,40.7857,-73.9702,B02512
24844,4/23/14 9:40,40.7605,-73.97,B02512
24845,4/23/14 9:41,40.7738,-73.9827,B02512
24846,4/23/14 9:42,40.7488,-73.976,B02512
24847,4/23/14 9:45,40.7498,-73.7758,B02512
24848,4/23/14 9:48,40.728,-73.9932,B02512
24849,4/23/14 9:48,40.7725,-73.9533,B02512
24850,4/23/14 9:48,40.7742,-73.873,B02512
24851,4/23/14 9:49,40.762,-73.972,B02512
24852,4/23/14 9:49,40.7777,-73.9753,B02512
24853,4/23/14 9:51,40.8023,-73.9345,B02512
24854,4/23/14 9:52,40.6947,-74.1778,B02512
24855,4/23/14 10:02,40.7565,-73.9829,B02512
24856,4/23/14 10:03,40.7566,-73.9843,B02512
24857,4/23/14 10:04,40.7602,-73.9743,B02512
24858,4/23/14 10:05,40.735,-74.0099,B02512
24859,4/23/14 10:05,40.7508,-73.9776,B02512
24860,4/23/14 10:06,40.766,-73.9714,B02512
24861,4/23/14 10:08,40.7072,-74.055,B02512
24862,4/23/14 10:08,40.7072,-74.055,B02512
24863,4/23/14 10:10,40.78,-73.9608,B02512
24864,4/23/14 10:12,40.7254,-74.0091,B02512
24865,4/23/14 10:12,40.7742,-73.8717,B02512
24866,4/23/14 10:26,40.7521,-73.9935,B02512
24867,4/23/14 10:26,40.7562,-73.9819,B02512
24868,4/23/14 10:27,40.7653,-73.9681,B02512
24869,4/23/14 10:28,40.7461,-74.0077,B02512
24870,4/23/14 10:30,40.7641,-73.963,B02512
24871,4/23/14 10:33,40.7739,-73.8724,B02512
24872,4/23/14 10:33,40.7722,-73.9789,B02512
24873,4/23/14 10:33,40.7346,-73.9948,B02512
24874,4/23/14 10:34,40.7668,-73.9653,B02512
24875,4/23/14 10:34,40.7746,-73.9577,B02512
24876,4/23/14 10:34,40.7532,-73.9777,B02512
24877,4/23/14 10:35,40.7602,-73.9719,B02512
24878,4/23/14 10:35,40.7243,-73.9999,B02512
24879,4/23/14 10:36,40.7859,-73.9701,B02512
24880,4/23/14 10:44,40.7848,-73.9791,B02512
24881,4/23/14 10:44,40.7331,-73.9911,B02512
24882,4/23/14 10:46,40.7519,-73.9885,B02512
24883,4/23/14 10:48,40.7265,-73.9958,B02512
24884,4/23/14 10:51,40.9347,-73.845,B02512
24885,4/23/14 10:51,40.6948,-74.1779,B02512
24886,4/23/14 10:54,40.7547,-73.9816,B02512
24887,4/23/14 10:54,40.7266,-73.9883,B02512
24888,4/23/14 10:54,40.7217,-74.0059,B02512
24889,4/23/14 10:58,40.7693,-73.9637,B02512
24890,4/23/14 10:58,40.7223,-73.9961,B02512
24891,4/23/14 10:59,40.7839,-73.9543,B02512
24892,4/23/14 11:03,40.766,-73.9948,B02512
24893,4/23/14 11:03,40.7748,-73.9632,B02512
24894,4/23/14 11:03,40.7748,-73.9632,B02512
24895,4/23/14 11:05,40.754,-73.9776,B02512
24896,4/23/14 11:05,40.752,-74.0011,B02512
24897,4/23/14 11:05,40.7846,-73.9561,B02512
24898,4/23/14 11:07,40.7185,-73.9572,B02512
24899,4/23/14 11:10,40.74,-73.974,B02512
24900,4/23/14 11:11,40.7306,-74.009,B02512
24901,4/23/14 11:12,40.741,-74.0077,B02512
24902,4/23/14 11:13,40.7781,-73.9629,B02512
24903,4/23/14 11:14,40.7615,-73.9899,B02512
24904,4/23/14 11:14,40.7794,-73.9774,B02512
24905,4/23/14 11:14,40.7452,-73.9828,B02512
24906,4/23/14 11:17,40.7218,-73.9998,B02512
24907,4/23/14 11:22,40.7783,-73.9852,B02512
24908,4/23/14 11:23,40.7179,-73.9457,B02512
24909,4/23/14 11:24,40.7464,-73.9861,B02512
24910,4/23/14 11:24,40.7464,-73.9861,B02512
24911,4/23/14 11:25,40.7666,-73.9812,B02512
24912,4/23/14 11:25,40.7634,-73.9692,B02512
24913,4/23/14 11:26,40.6921,-73.9638,B02512
24914,4/23/14 11:27,40.7631,-73.9774,B02512
24915,4/23/14 11:28,40.7077,-74.0092,B02512
24916,4/23/14 11:28,40.7217,-73.9875,B02512
24917,4/23/14 11:30,40.7256,-74.0056,B02512
24918,4/23/14 11:31,40.7448,-73.9831,B02512
24919,4/23/14 11:31,40.7419,-73.9747,B02512
24920,4/23/14 11:31,40.7498,-73.9774,B02512
24921,4/23/14 11:32,40.7732,-73.8855,B02512
24922,4/23/14 11:34,40.7817,-73.9591,B02512
24923,4/23/14 11:35,40.7797,-73.9755,B02512
24924,4/23/14 11:35,40.7033,-74.0105,B02512
24925,4/23/14 11:36,40.7296,-73.9984,B02512
24926,4/23/14 11:38,40.7201,-74.0001,B02512
24927,4/23/14 11:40,40.7151,-74.0161,B02512
24928,4/23/14 11:43,40.7772,-73.9595,B02512
24929,4/23/14 11:45,40.7289,-74.1548,B02512
24930,4/23/14 11:46,40.6986,-73.8954,B02512
24931,4/23/14 11:48,40.7117,-74.0104,B02512
24932,4/23/14 11:48,40.7243,-73.9977,B02512
24933,4/23/14 11:50,40.775,-73.965,B02512
24934,4/23/14 11:52,40.7833,-73.9768,B02512
24935,4/23/14 11:54,40.5989,-74.2945,B02512
24936,4/23/14 11:55,40.7847,-73.9519,B02512
24937,4/23/14 11:58,40.759,-73.9725,B02512
24938,4/23/14 12:01,40.7432,-74.0069,B02512
24939,4/23/14 12:01,40.6623,-74.177,B02512
24940,4/23/14 12:03,40.756,-73.9729,B02512
24941,4/23/14 12:04,40.752,-73.9754,B02512
24942,4/23/14 12:06,40.7742,-73.8717,B02512
24943,4/23/14 12:08,40.7495,-73.9924,B02512
24944,4/23/14 12:09,40.7848,-73.9697,B02512
24945,4/23/14 12:09,40.7691,-73.9812,B02512
24946,4/23/14 12:11,40.7636,-73.9859,B02512
24947,4/23/14 12:13,41.0084,-73.9313,B02512
24948,4/23/14 12:17,40.7337,-73.9899,B02512
24949,4/23/14 12:19,40.7745,-73.9639,B02512
24950,4/23/14 12:20,40.7768,-73.955,B02512
24951,4/23/14 12:20,40.7281,-74.0071,B02512
24952,4/23/14 12:20,40.7233,-74.0081,B02512
24953,4/23/14 12:22,40.7435,-73.9849,B02512
24954,4/23/14 12:22,40.7484,-74.0019,B02512
24955,4/23/14 12:22,40.7484,-74.0019,B02512
24956,4/23/14 12:24,40.7739,-73.8715,B02512
24957,4/23/14 12:25,40.7605,-74.0022,B02512
24958,4/23/14 12:25,40.7605,-74.0022,B02512
24959,4/23/14 12:26,40.7644,-73.9635,B02512
24960,4/23/14 12:26,40.7804,-73.9873,B02512
24961,4/23/14 12:31,40.7262,-74.0056,B02512
24962,4/23/14 12:31,40.7425,-73.993,B02512
24963,4/23/14 12:32,40.7653,-73.9698,B02512
24964,4/23/14 12:34,40.8551,-74.0433,B02512
24965,4/23/14 12:36,40.7625,-73.9856,B02512
24966,4/23/14 12:36,40.7115,-74.0084,B02512
24967,4/23/14 12:37,40.7434,-73.9881,B02512
24968,4/23/14 12:40,40.7509,-74.0039,B02512
24969,4/23/14 12:40,40.7489,-73.983,B02512
24970,4/23/14 12:41,40.7679,-73.9915,B02512
24971,4/23/14 12:41,40.6948,-74.1771,B02512
24972,4/23/14 12:41,40.6569,-74.2691,B02512
24973,4/23/14 12:43,40.753,-73.9786,B02512
24974,4/23/14 12:44,40.756,-73.9903,B02512
24975,4/23/14 12:48,40.7678,-73.96,B02512
24976,4/23/14 12:49,40.7421,-73.9869,B02512
24977,4/23/14 12:49,40.7487,-74.005,B02512
24978,4/23/14 12:49,40.7487,-74.005,B02512
24979,4/23/14 12:50,40.6417,-73.7886,B02512
24980,4/23/14 12:52,40.75,-73.9835,B02512
24981,4/23/14 12:54,40.7686,-73.982,B02512
24982,4/23/14 12:58,40.7439,-73.9834,B02512
24983,4/23/14 13:03,40.7585,-73.9834,B02512
24984,4/23/14 13:04,40.7691,-73.8636,B02512
24985,4/23/14 13:04,40.7553,-73.9771,B02512
24986,4/23/14 13:04,40.7553,-73.9771,B02512
24987,4/23/14 13:06,40.7095,-74.0113,B02512
24988,4/23/14 13:08,40.7597,-73.9759,B02512
24989,4/23/14 13:09,40.7944,-73.9497,B02512
24990,4/23/14 13:09,40.7515,-73.9743,B02512
24991,4/23/14 13:11,40.7582,-73.9778,B02512
24992,4/23/14 13:11,40.7426,-73.9805,B02512
24993,4/23/14 13:11,40.7748,-73.9585,B02512
24994,4/23/14 13:12,40.7643,-73.9712,B02512
24995,4/23/14 13:13,40.7523,-73.9791,B02512
24996,4/23/14 13:13,40.7685,-73.8625,B02512
24997,4/23/14 13:14,40.7658,-73.9948,B02512
24998,4/23/14 13:14,40.7001,-73.4084,B02512
24999,4/23/14 13:16,40.7683,-73.8623,B02512
25000,4/23/14 13:16,40.7683,-73.8623,B02512
25001,4/23/14 13:19,40.7739,-73.8724,B02512
25002,4/23/14 13:20,40.7489,-73.9871,B02512
25003,4/23/14 13:23,40.7541,-73.9877,B02512
25004,4/23/14 13:25,40.7956,-73.9321,B02512
25005,4/23/14 13:25,40.7444,-73.9875,B02512
25006,4/23/14 13:26,40.7595,-73.9857,B02512
25007,4/23/14 13:28,40.7226,-73.9968,B02512
25008,4/23/14 13:30,40.7356,-73.9915,B02512
25009,4/23/14 13:32,40.7323,-74.0066,B02512
25010,4/23/14 13:33,40.7586,-73.9815,B02512
25011,4/23/14 13:34,40.7554,-74.0024,B02512
25012,4/23/14 13:35,40.642,-73.7887,B02512
25013,4/23/14 13:35,40.7506,-73.9786,B02512
25014,4/23/14 13:39,40.7327,-73.9996,B02512
25015,4/23/14 13:45,40.6778,-74.1973,B02512
25016,4/23/14 13:45,40.7584,-73.973,B02512
25017,4/23/14 13:45,40.7584,-73.973,B02512
25018,4/23/14 13:46,40.7557,-73.9751,B02512
25019,4/23/14 13:47,40.7686,-73.9698,B02512
25020,4/23/14 13:49,40.7529,-73.9697,B02512
25021,4/23/14 13:51,40.7383,-73.9932,B02512
25022,4/23/14 13:52,40.774,-73.8725,B02512
25023,4/23/14 13:52,40.7835,-73.9802,B02512
25024,4/23/14 13:54,40.7568,-73.981,B02512
25025,4/23/14 13:54,40.742,-74.0057,B02512
25026,4/23/14 13:57,40.7117,-74.0099,B02512
25027,4/23/14 13:57,40.758,-73.9721,B02512
25028,4/23/14 13:58,40.7313,-73.9886,B02512
25029,4/23/14 13:59,40.756,-73.9934,B02512
25030,4/23/14 14:03,40.7553,-73.9792,B02512
25031,4/23/14 14:03,40.7904,-73.9715,B02512
25032,4/23/14 14:03,40.7376,-74.1739,B02512
25033,4/23/14 14:04,40.756,-73.9729,B02512
25034,4/23/14 14:04,40.7209,-74.0003,B02512
25035,4/23/14 14:04,40.7209,-74.0003,B02512
25036,4/23/14 14:05,40.7246,-73.9986,B02512
25037,4/23/14 14:06,40.7711,-73.9657,B02512
25038,4/23/14 14:08,40.7178,-74.0076,B02512
25039,4/23/14 14:08,40.7708,-73.9808,B02512
25040,4/23/14 14:09,40.7643,-73.9984,B02512
25041,4/23/14 14:10,40.7863,-73.9687,B02512
25042,4/23/14 14:10,40.7863,-73.9687,B02512
25043,4/23/14 14:10,40.7588,-73.9749,B02512
25044,4/23/14 14:11,40.7838,-73.9573,B02512
25045,4/23/14 14:13,40.6466,-73.7897,B02512
25046,4/23/14 14:13,40.7699,-73.9861,B02512
25047,4/23/14 14:14,40.7226,-73.9978,B02512
25048,4/23/14 14:16,40.7797,-73.9781,B02512
25049,4/23/14 14:17,40.6466,-73.7896,B02512
25050,4/23/14 14:18,40.7882,-73.9759,B02512
25051,4/23/14 14:19,40.7571,-74.0011,B02512
25052,4/23/14 14:20,40.8929,-73.8995,B02512
25053,4/23/14 14:23,40.7686,-73.8626,B02512
25054,4/23/14 14:23,40.7638,-73.9738,B02512
25055,4/23/14 14:25,40.7609,-73.9717,B02512
25056,4/23/14 14:26,40.7439,-73.9911,B02512
25057,4/23/14 14:27,40.74,-73.9866,B02512
25058,4/23/14 14:29,40.7874,-73.9761,B02512
25059,4/23/14 14:29,40.7311,-74.0089,B02512
25060,4/23/14 14:30,40.8084,-73.872,B02512
25061,4/23/14 14:34,40.7367,-74.0045,B02512
25062,4/23/14 14:36,40.7671,-73.9616,B02512
25063,4/23/14 14:36,40.7607,-73.9667,B02512
25064,4/23/14 14:37,40.709,-73.7973,B02512
25065,4/23/14 14:38,40.7574,-73.974,B02512
25066,4/23/14 14:42,40.6466,-73.7897,B02512
25067,4/23/14 14:42,40.6466,-73.7897,B02512
25068,4/23/14 14:43,40.7394,-74.0061,B02512
25069,4/23/14 14:43,40.7567,-73.9765,B02512
25070,4/23/14 14:45,40.6449,-73.7822,B02512
25071,4/23/14 14:46,40.7218,-73.9987,B02512
25072,4/23/14 14:49,40.7217,-74.0012,B02512
25073,4/23/14 14:53,40.7687,-73.9601,B02512
25074,4/23/14 14:54,40.7901,-73.9726,B02512
25075,4/23/14 14:54,40.809,-74.1054,B02512
25076,4/23/14 14:55,40.7556,-73.9751,B02512
25077,4/23/14 14:55,40.7552,-73.9929,B02512
25078,4/23/14 14:56,40.7256,-74.0053,B02512
25079,4/23/14 14:58,40.787,-73.9681,B02512
25080,4/23/14 14:59,40.6981,-73.9752,B02512
25081,4/23/14 14:59,40.6913,-73.9898,B02512
25082,4/23/14 14:59,40.7407,-73.9892,B02512
25083,4/23/14 15:01,40.7395,-73.9444,B02512
25084,4/23/14 15:02,40.8069,-73.9609,B02512
25085,4/23/14 15:02,40.7599,-73.9823,B02512
25086,4/23/14 15:02,40.7216,-74.011,B02512
25087,4/23/14 15:03,40.7602,-73.979,B02512
25088,4/23/14 15:03,40.7577,-73.9736,B02512
25089,4/23/14 15:04,40.7396,-73.9889,B02512
25090,4/23/14 15:04,40.762,-73.9873,B02512
25091,4/23/14 15:04,40.769,-73.9904,B02512
25092,4/23/14 15:04,40.74,-74.0062,B02512
25093,4/23/14 15:06,40.7528,-73.9681,B02512
25094,4/23/14 15:06,40.7726,-73.9611,B02512
25095,4/23/14 15:08,40.7231,-73.9976,B02512
25096,4/23/14 15:08,40.7231,-73.9976,B02512
25097,4/23/14 15:08,40.7596,-73.972,B02512
25098,4/23/14 15:10,40.7606,-73.9694,B02512
25099,4/23/14 15:10,40.726,-74.0039,B02512
25100,4/23/14 15:10,40.726,-74.0039,B02512
25101,4/23/14 15:10,40.7542,-73.9846,B02512
25102,4/23/14 15:12,40.7248,-73.9983,B02512
25103,4/23/14 15:13,40.7649,-73.9707,B02512
25104,4/23/14 15:13,40.7649,-73.9707,B02512
25105,4/23/14 15:15,40.7643,-73.9734,B02512
25106,4/23/14 15:16,40.7693,-73.9692,B02512
25107,4/23/14 15:16,40.7211,-73.9879,B02512
25108,4/23/14 15:17,40.761,-73.9709,B02512
25109,4/23/14 15:19,40.742,-73.9984,B02512
25110,4/23/14 15:20,40.7312,-73.9914,B02512
25111,4/23/14 15:21,40.7226,-74.0025,B02512
25112,4/23/14 15:21,40.7412,-74.008,B02512
25113,4/23/14 15:23,40.7578,-73.9705,B02512
25114,4/23/14 15:24,40.7598,-73.9778,B02512
25115,4/23/14 15:24,40.7249,-73.9955,B02512
25116,4/23/14 15:25,40.734,-74.1608,B02512
25117,4/23/14 15:26,40.7197,-74.0102,B02512
25118,4/23/14 15:27,40.7626,-73.9711,B02512
25119,4/23/14 15:28,40.7641,-73.9669,B02512
25120,4/23/14 15:28,40.7489,-73.9822,B02512
25121,4/23/14 15:28,40.7632,-73.9714,B02512
25122,4/23/14 15:29,40.7324,-73.9989,B02512
25123,4/23/14 15:29,40.7432,-74.0076,B02512
25124,4/23/14 15:29,40.7251,-73.9993,B02512
25125,4/23/14 15:30,40.7855,-73.9754,B02512
25126,4/23/14 15:30,40.7619,-73.9674,B02512
25127,4/23/14 15:30,40.709,-74.0133,B02512
25128,4/23/14 15:30,40.709,-74.0133,B02512
25129,4/23/14 15:30,40.7229,-74.0043,B02512
