,starttime,Lat,Lon,Base
6882,7/9/14 7:08,40.7634,-73.9849,B02512
6883,7/9/14 7:09,40.7815,-73.9802,B02512
6884,7/9/14 7:11,40.7427,-73.9957,B02512
6885,7/9/14 7:11,40.7247,-74.0018,B02512
6886,7/9/14 7:12,40.7556,-73.9731,B02512
6887,7/9/14 7:14,40.7689,-73.9614,B02512
6888,7/9/14 7:15,40.7245,-73.9924,B02512
6889,7/9/14 7:15,40.7806,-73.9544,B02512
6890,7/9/14 7:16,40.7437,-73.981,B02512
6891,7/9/14 7:16,40.7549,-73.9626,B02512
6892,7/9/14 7:17,40.717,-74.0122,B02512
6893,7/9/14 7:18,40.6824,-73.9813,B02512
6894,7/9/14 7:19,40.7418,-73.9803,B02512
6895,7/9/14 7:19,40.7665,-73.9713,B02512
6896,7/9/14 7:26,40.7635,-73.9947,B02512
6897,7/9/14 7:26,40.721,-74.0007,B02512
6898,7/9/14 7:27,40.7401,-73.9972,B02512
6899,7/9/14 7:28,40.7192,-73.9632,B02512
6900,7/9/14 7:28,40.7442,-73.9792,B02512
6901,7/9/14 7:30,40.7987,-73.9632,B02512
6902,7/9/14 7:31,40.7273,-73.9788,B02512
6903,7/9/14 7:32,40.7679,-73.9833,B02512
6904,7/9/14 7:32,40.7625,-73.9905,B02512
6905,7/9/14 7:32,40.7385,-73.9842,B02512
6906,7/9/14 7:33,40.7498,-73.9835,B02512
6907,7/9/14 7:33,40.7749,-73.9569,B02512
6908,7/9/14 7:34,40.7334,-74.1731,B02512
6909,7/9/14 7:34,40.775,-73.9649,B02512
6910,7/9/14 7:36,40.7437,-73.9879,B02512
6911,7/9/14 7:37,40.7778,-73.9556,B02512
6912,7/9/14 7:37,40.7468,-73.9804,B02512
6913,7/9/14 7:37,40.7887,-73.9773,B02512
6914,7/9/14 7:38,40.7286,-74.045,B02512
6915,7/9/14 7:38,40.7348,-73.9866,B02512
6916,7/9/14 7:39,40.707,-74.0116,B02512
6917,7/9/14 7:39,40.7619,-74.0006,B02512
6918,7/9/14 7:39,40.7776,-73.9552,B02512
6919,7/9/14 7:40,40.7708,-73.9578,B02512
6920,7/9/14 7:41,40.7159,-74.004,B02512
6921,7/9/14 7:41,40.7539,-73.9799,B02512
6922,7/9/14 7:42,40.7131,-74.0398,B02512
6923,7/9/14 7:42,40.7131,-74.0398,B02512
6924,7/9/14 7:42,40.8869,-73.9084,B02512
6925,7/9/14 7:43,40.7903,-73.9752,B02512
6926,7/9/14 7:43,40.7268,-73.9832,B02512
6927,7/9/14 7:44,40.7849,-73.9487,B02512
6928,7/9/14 7:44,40.8623,-74.0293,B02512
6929,7/9/14 7:44,40.7564,-73.9931,B02512
6930,7/9/14 7:45,40.7731,-73.9621,B02512
6931,7/9/14 7:45,40.7297,-73.9917,B02512
6932,7/9/14 7:45,40.7429,-73.9772,B02512
6933,7/9/14 7:48,40.6879,-74.1827,B02512
6934,7/9/14 7:51,40.7829,-73.9773,B02512
6935,7/9/14 7:51,40.7678,-73.9844,B02512
6936,7/9/14 7:52,40.7849,-73.9763,B02512
6937,7/9/14 7:54,40.7096,-74.018,B02512
6938,7/9/14 7:54,40.7748,-73.9909,B02512
6939,7/9/14 7:55,40.6715,-73.988,B02512
6940,7/9/14 7:56,40.7772,-73.9519,B02512
6941,7/9/14 7:56,40.7761,-73.9574,B02512
6942,7/9/14 7:57,40.7879,-73.977,B02512
6943,7/9/14 7:58,40.755,-73.9959,B02512
6944,7/9/14 7:58,40.7664,-73.9516,B02512
6945,7/9/14 7:58,40.7378,-74.0396,B02512
6946,7/9/14 7:59,40.768,-73.9837,B02512
6947,7/9/14 8:01,40.7783,-73.9457,B02512
6948,7/9/14 8:01,40.7204,-74.0022,B02512
6949,7/9/14 8:02,40.7863,-73.9686,B02512
6950,7/9/14 8:03,40.738,-73.9805,B02512
6951,7/9/14 8:03,40.7407,-73.9797,B02512
6952,7/9/14 8:03,40.7192,-73.9539,B02512
6953,7/9/14 8:05,40.724,-73.9875,B02512
6954,7/9/14 8:05,40.7392,-74.1686,B02512
6955,7/9/14 8:06,40.7576,-73.9734,B02512
6956,7/9/14 8:06,40.7224,-74.0111,B02512
6957,7/9/14 8:06,40.7764,-73.9892,B02512
6958,7/9/14 8:08,40.7422,-74.0041,B02512
6959,7/9/14 8:08,40.7153,-74.005,B02512
6960,7/9/14 8:08,40.7153,-74.005,B02512
6961,7/9/14 8:09,40.7656,-73.9798,B02512
6962,7/9/14 8:10,40.7057,-74.017,B02512
6963,7/9/14 8:10,40.785,-73.4232,B02512
6964,7/9/14 8:11,40.7635,-73.977,B02512
6965,7/9/14 8:12,40.6784,-73.9487,B02512
6966,7/9/14 8:12,40.7159,-74.0039,B02512
6967,7/9/14 8:13,40.7673,-73.9547,B02512
6968,7/9/14 8:14,40.7589,-73.994,B02512
6969,7/9/14 8:14,40.7821,-73.9575,B02512
6970,7/9/14 8:14,40.7288,-73.9947,B02512
6971,7/9/14 8:14,40.7541,-73.9983,B02512
6972,7/9/14 8:16,40.7345,-74.0023,B02512
6973,7/9/14 8:17,40.727,-73.9982,B02512
6974,7/9/14 8:18,40.7897,-73.9662,B02512
6975,7/9/14 8:18,40.7833,-73.9791,B02512
6976,7/9/14 8:20,40.7616,-73.9749,B02512
6977,7/9/14 8:20,40.7621,-73.9872,B02512
6978,7/9/14 8:20,40.7139,-74.0091,B02512
6979,7/9/14 8:22,40.786,-73.9507,B02512
6980,7/9/14 8:24,40.7421,-73.975,B02512
6981,7/9/14 8:24,40.6913,-73.9844,B02512
6982,7/9/14 8:25,40.7235,-74.0035,B02512
6983,7/9/14 8:26,40.7356,-73.9888,B02512
6984,7/9/14 8:27,40.778,-73.9629,B02512
6985,7/9/14 8:28,40.6773,-73.9626,B02512
6986,7/9/14 8:31,40.7595,-73.9911,B02512
6987,7/9/14 8:32,40.7519,-73.9691,B02512
6988,7/9/14 8:32,40.7808,-73.9829,B02512
6989,7/9/14 8:35,40.7742,-73.957,B02512
6990,7/9/14 8:35,40.769,-73.9924,B02512
6991,7/9/14 8:37,40.7121,-74.0094,B02512
6992,7/9/14 8:38,40.7759,-73.9813,B02512
6993,7/9/14 8:38,40.763,-73.9168,B02512
6994,7/9/14 8:38,40.741,-73.9765,B02512
6995,7/9/14 8:40,40.7733,-73.9619,B02512
6996,7/9/14 8:40,40.7831,-73.9801,B02512
6997,7/9/14 8:40,40.7634,-73.9853,B02512
6998,7/9/14 8:41,40.7885,-73.9769,B02512
6999,7/9/14 8:42,40.796,-73.9707,B02512
7000,7/9/14 8:43,40.7643,-73.9879,B02512
7001,7/9/14 8:45,40.7665,-73.9783,B02512
7002,7/9/14 8:46,40.7526,-73.9813,B02512
7003,7/9/14 8:46,40.7775,-73.9769,B02512
7004,7/9/14 8:47,40.765,-73.9756,B02512
7005,7/9/14 8:49,40.7231,-74.0115,B02512
7006,7/9/14 8:50,40.7869,-73.979,B02512
7007,7/9/14 8:51,40.7512,-73.9805,B02512
7008,7/9/14 8:56,40.7352,-74.1643,B02512
7009,7/9/14 8:56,40.3121,-74.6301,B02512
7010,7/9/14 9:02,40.7473,-74.0083,B02512
7011,7/9/14 9:03,40.726,-73.9889,B02512
7012,7/9/14 9:03,40.7741,-73.8725,B02512
7013,7/9/14 9:03,40.7505,-73.9806,B02512
7014,7/9/14 9:04,40.6913,-73.9844,B02512
7015,7/9/14 9:05,40.7303,-73.9798,B02512
7016,7/9/14 9:06,40.7257,-74.0054,B02512
7017,7/9/14 9:06,40.7471,-74.0082,B02512
7018,7/9/14 9:06,40.7432,-73.9738,B02512
7019,7/9/14 9:06,40.7195,-73.9996,B02512
7020,7/9/14 9:09,40.7915,-73.9531,B02512
7021,7/9/14 9:11,40.7521,-73.9794,B02512
7022,7/9/14 9:12,40.7429,-73.9863,B02512
7023,7/9/14 9:16,40.7807,-73.9814,B02512
7024,7/9/14 9:17,40.7617,-73.983,B02512
7025,7/9/14 9:19,40.7337,-73.9765,B02512
7026,7/9/14 9:19,40.7685,-73.8624,B02512
7027,7/9/14 9:23,40.7857,-73.9698,B02512
7028,7/9/14 9:23,40.7746,-73.9654,B02512
7029,7/9/14 9:25,40.758,-73.989,B02512
7030,7/9/14 9:26,40.7771,-73.9803,B02512
7031,7/9/14 9:28,40.7219,-74.0058,B02512
7032,7/9/14 9:30,40.774,-73.9659,B02512
7033,7/9/14 9:31,40.7437,-73.9883,B02512
7034,7/9/14 9:32,40.7639,-73.974,B02512
7035,7/9/14 9:32,40.745,-73.9326,B02512
7036,7/9/14 9:34,40.5656,-74.3261,B02512
7037,7/9/14 9:36,40.7266,-74.0025,B02512
7038,7/9/14 9:36,40.9577,-73.9501,B02512
7039,7/9/14 9:36,40.695,-74.1781,B02512
7040,7/9/14 9:36,40.695,-74.1781,B02512
7041,7/9/14 9:37,40.7446,-74.0063,B02512
7042,7/9/14 9:38,40.7181,-73.9567,B02512
7043,7/9/14 9:41,40.7511,-73.9349,B02512
7044,7/9/14 9:41,40.7881,-73.9674,B02512
7045,7/9/14 9:42,40.7246,-74.0063,B02512
7046,7/9/14 9:47,40.7793,-73.9881,B02512
7047,7/9/14 9:50,40.746,-74.0053,B02512
7048,7/9/14 9:50,40.7546,-73.9858,B02512
7049,7/9/14 9:51,40.7355,-74.0017,B02512
7050,7/9/14 9:52,40.7826,-73.9729,B02512
7051,7/9/14 9:52,40.8388,-74.1814,B02512
7052,7/9/14 9:54,40.7505,-73.9866,B02512
7053,7/9/14 10:00,40.7449,-73.9858,B02512
7054,7/9/14 10:02,40.771,-73.8661,B02512
7055,7/9/14 10:03,40.7571,-73.9859,B02512
7056,7/9/14 10:04,40.7688,-73.8631,B02512
7057,7/9/14 10:05,40.7484,-74.0013,B02512
7058,7/9/14 10:05,40.7181,-74.0028,B02512
7059,7/9/14 10:05,40.7181,-74.0028,B02512
7060,7/9/14 10:07,40.7486,-74.006,B02512
7061,7/9/14 10:07,40.7681,-73.9629,B02512
7062,7/9/14 10:08,40.7444,-74.0059,B02512
7063,7/9/14 10:11,40.7527,-73.9931,B02512
7064,7/9/14 10:14,40.7406,-74.0056,B02512
7065,7/9/14 10:14,40.7205,-74.0101,B02512
7066,7/9/14 10:16,40.7698,-73.8641,B02512
7067,7/9/14 10:18,40.725,-74.0093,B02512
7068,7/9/14 10:19,40.7491,-73.9757,B02512
7069,7/9/14 10:20,40.7049,-74.0116,B02512
7070,7/9/14 10:21,40.7758,-73.9787,B02512
7071,7/9/14 10:22,40.7205,-73.9949,B02512
7072,7/9/14 10:24,40.8262,-73.2674,B02512
7073,7/9/14 10:24,40.6697,-73.9296,B02512
7074,7/9/14 10:24,40.7665,-73.9784,B02512
7075,7/9/14 10:27,40.7801,-73.9447,B02512
7076,7/9/14 10:28,40.7293,-74.0112,B02512
7077,7/9/14 10:28,40.7402,-74.0057,B02512
7078,7/9/14 10:29,40.7561,-73.9715,B02512
7079,7/9/14 10:29,40.7182,-74.0146,B02512
7080,7/9/14 10:30,40.7768,-73.9532,B02512
7081,7/9/14 10:31,40.7629,-73.9822,B02512
7082,7/9/14 10:32,40.7784,-73.9569,B02512
7083,7/9/14 10:32,40.7784,-73.9569,B02512
7084,7/9/14 10:33,40.7274,-74.0062,B02512
7085,7/9/14 10:35,40.7572,-73.9741,B02512
7086,7/9/14 10:37,40.7569,-73.9692,B02512
7087,7/9/14 10:40,40.7588,-73.9899,B02512
7088,7/9/14 10:41,40.7289,-74.0077,B02512
7089,7/9/14 10:41,40.7739,-73.9606,B02512
7090,7/9/14 10:41,40.7145,-74.0084,B02512
7091,7/9/14 10:41,40.7214,-73.9935,B02512
7092,7/9/14 10:42,40.7673,-73.9706,B02512
7093,7/9/14 10:42,40.755,-73.9686,B02512
7094,7/9/14 10:42,40.7376,-74.0053,B02512
7095,7/9/14 10:45,40.7639,-73.9669,B02512
7096,7/9/14 10:46,40.7329,-73.9978,B02512
7097,7/9/14 10:46,40.7626,-73.974,B02512
7098,7/9/14 10:48,40.7151,-74.0076,B02512
7099,7/9/14 10:50,40.7269,-73.9871,B02512
7100,7/9/14 10:53,40.7433,-73.9924,B02512
7101,7/9/14 10:53,40.7771,-73.9776,B02512
7102,7/9/14 10:53,40.7658,-73.9679,B02512
7103,7/9/14 10:53,40.766,-73.9947,B02512
7104,7/9/14 10:57,40.7669,-73.9813,B02512
7105,7/9/14 10:58,40.7416,-73.9916,B02512
7106,7/9/14 10:58,40.766,-73.9674,B02512
7107,7/9/14 10:58,40.8649,-73.8704,B02512
7108,7/9/14 10:58,40.6785,-74.1951,B02512
7109,7/9/14 11:00,40.7711,-73.8659,B02512
7110,7/9/14 11:01,40.7582,-73.971,B02512
7111,7/9/14 11:02,40.7396,-74.0277,B02512
7112,7/9/14 11:02,40.7396,-74.0277,B02512
7113,7/9/14 11:04,40.7302,-73.9978,B02512
7114,7/9/14 11:08,40.7514,-74.0065,B02512
7115,7/9/14 11:08,40.7411,-74.0056,B02512
7116,7/9/14 11:08,40.7237,-74.0108,B02512
7117,7/9/14 11:11,40.7801,-73.9612,B02512
7118,7/9/14 11:12,40.7143,-74.0096,B02512
7119,7/9/14 11:13,40.7304,-73.989,B02512
7120,7/9/14 11:15,40.7466,-73.9922,B02512
7121,7/9/14 11:16,40.7761,-73.9613,B02512
7122,7/9/14 11:17,40.7742,-73.8726,B02512
7123,7/9/14 11:17,40.7397,-74.0063,B02512
7124,7/9/14 11:19,40.7266,-73.9399,B02512
7125,7/9/14 11:19,40.7781,-73.9761,B02512
7126,7/9/14 11:21,40.7684,-73.9847,B02512
7127,7/9/14 11:21,40.7205,-73.9985,B02512
7128,7/9/14 11:23,40.9534,-74.0322,B02512
7129,7/9/14 11:24,40.7452,-73.9859,B02512
7130,7/9/14 11:25,40.7604,-73.9579,B02512
7131,7/9/14 11:25,40.7821,-73.9555,B02512
7132,7/9/14 11:26,40.745,-73.9826,B02512
7133,7/9/14 11:26,40.7537,-73.9739,B02512
7134,7/9/14 11:27,40.5954,-73.9537,B02512
7135,7/9/14 11:27,40.7262,-73.9984,B02512
7136,7/9/14 11:29,40.7208,-74.01,B02512
7137,7/9/14 11:31,40.7504,-73.9833,B02512
7138,7/9/14 11:32,40.7199,-74.0078,B02512
7139,7/9/14 11:33,40.723,-74.005,B02512
7140,7/9/14 11:33,40.7612,-73.9751,B02512
7141,7/9/14 11:36,40.7505,-73.983,B02512
7142,7/9/14 11:37,40.7295,-73.9933,B02512
7143,7/9/14 11:38,40.7475,-74.0098,B02512
7144,7/9/14 11:39,40.5977,-73.9664,B02512
7145,7/9/14 11:39,40.6448,-73.7819,B02512
7146,7/9/14 11:40,40.7664,-73.9685,B02512
7147,7/9/14 11:41,40.7416,-73.9919,B02512
7148,7/9/14 11:42,40.74,-73.9856,B02512
7149,7/9/14 11:42,40.6668,-74.1718,B02512
7150,7/9/14 11:42,40.6574,-73.8842,B02512
7151,7/9/14 11:43,40.7855,-73.9758,B02512
7152,7/9/14 11:44,40.7546,-73.9844,B02512
7153,7/9/14 11:44,40.7747,-73.9826,B02512
7154,7/9/14 11:45,40.7801,-73.9551,B02512
7155,7/9/14 11:45,40.7309,-73.9911,B02512
7156,7/9/14 11:49,40.7543,-73.9943,B02512
7157,7/9/14 11:50,40.7334,-73.9965,B02512
7158,7/9/14 11:52,40.7685,-73.9603,B02512
7159,7/9/14 11:53,40.7625,-73.9769,B02512
7160,7/9/14 11:54,40.7519,-73.9939,B02512
7161,7/9/14 11:54,40.74,-73.9906,B02512
7162,7/9/14 11:54,40.7888,-73.9528,B02512
7163,7/9/14 11:55,40.7389,-74.0081,B02512
7164,7/9/14 11:56,40.7411,-73.9893,B02512
7165,7/9/14 11:56,40.7678,-73.9915,B02512
7166,7/9/14 11:56,40.7404,-73.996,B02512
7167,7/9/14 11:58,40.7556,-73.9828,B02512
7168,7/9/14 11:59,40.7653,-73.9551,B02512
7169,7/9/14 12:00,40.7754,-74.0219,B02512
7170,7/9/14 12:00,40.7498,-74.0062,B02512
7171,7/9/14 12:02,40.6906,-74.1776,B02512
7172,7/9/14 12:02,40.7916,-73.9725,B02512
7173,7/9/14 12:04,40.7201,-74.0053,B02512
7174,7/9/14 12:06,40.7388,-73.9941,B02512
7175,7/9/14 12:08,40.7551,-73.9776,B02512
7176,7/9/14 12:09,40.7604,-73.9814,B02512
7177,7/9/14 12:11,40.7756,-73.9581,B02512
7178,7/9/14 12:12,40.7355,-73.9949,B02512
7179,7/9/14 12:12,40.7288,-74.0026,B02512
7180,7/9/14 12:12,40.7353,-73.9841,B02512
7181,7/9/14 12:14,40.7519,-73.9937,B02512
7182,7/9/14 12:14,40.7234,-74.0029,B02512
7183,7/9/14 12:16,40.7138,-74.0093,B02512
7184,7/9/14 12:17,40.7694,-73.9816,B02512
7185,7/9/14 12:18,40.7656,-73.9638,B02512
7186,7/9/14 12:21,40.7136,-74.012,B02512
7187,7/9/14 12:21,40.6465,-73.7898,B02512
7188,7/9/14 12:22,40.7607,-74.0025,B02512
7189,7/9/14 12:24,40.7614,-73.9993,B02512
7190,7/9/14 12:25,40.8161,-73.9435,B02512
7191,7/9/14 12:33,40.7407,-73.9871,B02512
7192,7/9/14 12:34,40.7559,-73.9827,B02512
7193,7/9/14 12:35,40.7067,-74.0091,B02512
7194,7/9/14 12:36,40.7246,-73.9984,B02512
7195,7/9/14 12:36,40.7313,-74.0101,B02512
7196,7/9/14 12:37,40.7458,-73.9937,B02512
7197,7/9/14 12:38,40.7613,-73.9622,B02512
7198,7/9/14 12:38,40.7444,-73.989,B02512
7199,7/9/14 12:39,40.8347,-73.949,B02512
7200,7/9/14 12:40,40.7548,-73.9879,B02512
7201,7/9/14 12:40,40.7741,-73.8728,B02512
7202,7/9/14 12:41,40.7682,-73.8621,B02512
7203,7/9/14 12:41,40.7616,-73.9789,B02512
7204,7/9/14 12:44,40.7494,-73.9894,B02512
7205,7/9/14 12:45,40.7547,-73.9804,B02512
7206,7/9/14 12:45,40.7559,-73.9881,B02512
7207,7/9/14 12:46,40.7612,-73.9754,B02512
7208,7/9/14 12:48,40.7423,-74.0043,B02512
7209,7/9/14 12:50,40.7265,-74.0089,B02512
7210,7/9/14 12:52,40.7627,-73.9578,B02512
7211,7/9/14 12:53,40.6915,-73.7223,B02512
7212,7/9/14 12:53,40.7403,-73.9865,B02512
7213,7/9/14 12:55,40.7419,-74.0039,B02512
7214,7/9/14 12:55,40.7685,-73.8625,B02512
7215,7/9/14 12:56,40.9744,-74.0964,B02512
7216,7/9/14 12:57,40.7562,-73.9852,B02512
7217,7/9/14 12:57,40.7283,-74.0072,B02512
7218,7/9/14 12:58,40.7551,-73.9853,B02512
7219,7/9/14 12:59,40.7616,-73.9717,B02512
7220,7/9/14 13:00,40.7504,-73.9947,B02512
7221,7/9/14 13:01,40.7628,-73.983,B02512
7222,7/9/14 13:02,40.7322,-73.9926,B02512
7223,7/9/14 13:04,40.741,-73.994,B02512
7224,7/9/14 13:09,40.7342,-74.008,B02512
7225,7/9/14 13:09,40.7431,-73.9832,B02512
7226,7/9/14 13:09,40.7737,-73.9639,B02512
7227,7/9/14 13:09,40.7814,-73.9565,B02512
7228,7/9/14 13:09,40.7814,-73.9565,B02512
7229,7/9/14 13:11,40.7233,-73.9973,B02512
7230,7/9/14 13:12,40.7565,-73.9783,B02512
7231,7/9/14 13:14,40.7134,-74.0094,B02512
7232,7/9/14 13:16,40.7462,-73.989,B02512
7233,7/9/14 13:16,40.7414,-73.9832,B02512
7234,7/9/14 13:19,40.6463,-73.7895,B02512
7235,7/9/14 13:19,40.7627,-73.9694,B02512
7236,7/9/14 13:20,40.7483,-73.989,B02512
7237,7/9/14 13:20,40.769,-73.9691,B02512
7238,7/9/14 13:23,40.7071,-74.0085,B02512
7239,7/9/14 13:23,40.7228,-74.0081,B02512
7240,7/9/14 13:23,40.7607,-73.984,B02512
7241,7/9/14 13:24,40.7777,-73.9888,B02512
7242,7/9/14 13:25,40.7637,-73.9714,B02512
7243,7/9/14 13:27,40.7649,-73.979,B02512
7244,7/9/14 13:29,40.7662,-73.9918,B02512
7245,7/9/14 13:29,40.7539,-73.9805,B02512
7246,7/9/14 13:30,40.751,-73.9928,B02512
7247,7/9/14 13:30,40.7428,-74.0075,B02512
7248,7/9/14 13:31,40.7078,-74.0098,B02512
7249,7/9/14 13:31,40.7187,-74.0081,B02512
7250,7/9/14 13:31,40.7433,-73.9723,B02512
7251,7/9/14 13:33,40.7363,-73.9489,B02512
7252,7/9/14 13:34,40.7311,-73.9913,B02512
7253,7/9/14 13:34,40.7694,-73.9853,B02512
7254,7/9/14 13:34,40.7683,-73.968,B02512
7255,7/9/14 13:36,40.7776,-73.9458,B02512
7256,7/9/14 13:36,40.7579,-73.9755,B02512
7257,7/9/14 13:36,40.7473,-73.9856,B02512
7258,7/9/14 13:37,40.6943,-73.9954,B02512
7259,7/9/14 13:37,40.7644,-73.9786,B02512
7260,7/9/14 13:38,40.7728,-73.956,B02512
7261,7/9/14 13:39,40.7471,-73.9858,B02512
7262,7/9/14 13:40,40.7194,-74.0027,B02512
7263,7/9/14 13:40,40.6463,-73.7897,B02512
7264,7/9/14 13:42,40.7424,-73.9891,B02512
7265,7/9/14 13:44,40.7617,-73.9824,B02512
7266,7/9/14 13:47,40.7525,-73.9894,B02512
7267,7/9/14 13:47,40.7264,-74.0057,B02512
7268,7/9/14 13:48,40.7642,-73.9769,B02512
