,starttime,Lat,Lon,Base
58503,7/4/14 1:44,40.7192,-73.9586,B02598
58504,7/4/14 1:44,40.6928,-73.9737,B02598
58505,7/4/14 1:45,40.6879,-74.1826,B02598
58506,7/4/14 1:45,40.7358,-74.0067,B02598
58507,7/4/14 1:45,40.705,-74.016,B02598
58508,7/4/14 1:46,40.7271,-73.9919,B02598
58509,7/4/14 1:50,40.7376,-74.0307,B02598
58510,7/4/14 1:50,40.712,-74.0061,B02598
58511,7/4/14 1:50,40.7394,-74.002,B02598
58512,7/4/14 1:50,40.763,-73.9969,B02598
58513,7/4/14 1:50,40.6542,-74.0089,B02598
58514,7/4/14 1:51,40.7218,-73.9579,B02598
58515,7/4/14 1:52,40.7311,-73.9821,B02598
58516,7/4/14 1:52,40.7222,-73.9576,B02598
58517,7/4/14 1:52,40.7438,-74.0063,B02598
58518,7/4/14 1:52,40.7515,-73.994,B02598
58519,7/4/14 1:53,40.7622,-73.9718,B02598
58520,7/4/14 1:54,40.7507,-73.9944,B02598
58521,7/4/14 1:54,40.7506,-73.9944,B02598
58522,7/4/14 1:54,40.7548,-73.9858,B02598
58523,7/4/14 1:54,40.6447,-73.7822,B02598
58524,7/4/14 1:54,40.7637,-73.9973,B02598
58525,7/4/14 1:54,40.7502,-73.9946,B02598
58526,7/4/14 1:55,40.7164,-73.997,B02598
58527,7/4/14 1:56,40.7429,-74.0058,B02598
58528,7/4/14 1:56,40.7317,-73.9894,B02598
58529,7/4/14 1:58,40.695,-74.1781,B02598
58530,7/4/14 1:58,40.742,-74.0039,B02598
58531,7/4/14 2:01,40.7272,-73.9918,B02598
58532,7/4/14 2:01,40.7845,-73.9497,B02598
58533,7/4/14 2:01,40.7845,-73.9497,B02598
58534,7/4/14 2:02,40.7224,-73.9887,B02598
58535,7/4/14 2:02,40.7706,-73.9566,B02598
58536,7/4/14 2:03,40.72,-74.043,B02598
58537,7/4/14 2:03,40.7513,-73.9939,B02598
58538,7/4/14 2:04,40.7407,-74.0085,B02598
58539,7/4/14 2:04,40.7191,-74.0052,B02598
58540,7/4/14 2:05,40.7456,-73.976,B02598
58541,7/4/14 2:05,40.8625,-74.025,B02598
58542,7/4/14 2:07,40.7328,-73.4459,B02598
58543,7/4/14 2:07,40.7265,-73.9918,B02598
58544,7/4/14 2:07,40.7245,-73.9933,B02598
58545,7/4/14 2:08,40.7152,-73.9968,B02598
58546,7/4/14 2:08,40.7505,-73.987,B02598
58547,7/4/14 2:08,40.7163,-73.9411,B02598
58548,7/4/14 2:11,40.7246,-73.9923,B02598
58549,7/4/14 2:11,40.7222,-73.9575,B02598
58550,7/4/14 2:13,40.7641,-73.9962,B02598
58551,7/4/14 2:14,40.7296,-73.9826,B02598
58552,7/4/14 2:14,40.7226,-74.0024,B02598
58553,7/4/14 2:14,40.742,-73.985,B02598
58554,7/4/14 2:16,40.6821,-73.9976,B02598
